SpeciesName,month,year,stateProvince,decimalLatitude,decimalLongitude
Sandpiper,2,1977,Victoria,-37.9151,144.9179
Sandpiper,10,1962,Victoria,-37.8318,145.5013
Sandpiper,11,1990,Victoria,-38.0568,145.1429
Sandpiper,1,1901,Victoria,-38.1651,147.1679
Sandpiper,2,1981,Victoria,-38.2151,145.3179
Sandpiper,11,2018,Victoria,-37.7881,148.8861
Sandpiper,2,1992,Victoria,-38.1643,145.9573
Sandpiper,8,2017,Victoria,-38.6718,145.7984
Sandpiper,1,1975,Victoria,-37.8584,144.859
Sandpiper,4,2007,Victoria,-38.1244,144.4262
Sandpiper,11,2018,Victoria,-38.4831,145.018
Sandpiper,1,2015,Victoria,-38.3002,144.3737
Sandpiper,11,1996,Victoria,-37.8602,144.859
Sandpiper,8,2000,Victoria,-38.2468,143.0909
Sandpiper,8,2018,Victoria,-37.9979,144.5917
Sandpiper,11,2017,Victoria,-38.393,142.2462
Sandpiper,1,2019,Victoria,-38.4957,145.4357
Sandpiper,10,2017,Victoria,-38.5758,145.5109
Sandpiper,11,1973,Victoria,-38.3151,145.2013
Sandpiper,1,1978,Victoria,-38.4152,141.5847
Sandpiper,11,2018,Victoria,-37.4399,144.9981
Sandpiper,2,2019,Victoria,-37.8912,144.7961
Sandpiper,11,1979,Victoria,-38.4152,142.2513
Sandpiper,11,1978,Victoria,-38.2484,145.4179
Sandpiper,4,1977,Victoria,-38.0818,144.418
Sandpiper,1,1950,Victoria,-37.9235,144.7763
Sandpiper,11,2017,Victoria,-38.8071,146.2689
Sandpiper,10,2018,Victoria,-38.5807,142.0238
Sandpiper,2,1977,Victoria,-38.3721,145.2221
Sandpiper,8,2018,Victoria,-37.8981,144.7799
Sandpiper,11,2000,Victoria,-38.0537,141.011
Sandpiper,5,2019,Victoria,-38.561,142.0944
Sandpiper,2,1979,Victoria,-38.2068,145.3763
Sandpiper,2,1992,Victoria,-38.0482,147.452
Sandpiper,11,1980,Victoria,-38.2485,144.5846
Sandpiper,1,1977,Victoria,-38.2485,144.0846
Sandpiper,11,1978,Victoria,-38.0818,141.0847
Sandpiper,2,2019,Victoria,-37.8981,144.7799
Sandpiper,2,2001,Victoria,-38.0537,141.011
Sandpiper,8,1963,Victoria,-38.1651,145.1679
Sandpiper,10,2017,Victoria,-38.3803,142.2404
Sandpiper,11,1973,Victoria,-38.3484,145.2179
Sandpiper,2,2015,Victoria,-37.9954,144.6307
Sandpiper,10,2018,Victoria,-38.393,142.2462
Sandpiper,8,2017,Victoria,-38.4793,145.2365
Sandpiper,8,2018,Victoria,-37.8981,144.7799
Sandpiper,2,1989,Victoria,-38.0565,145.1701
Sandpiper,2,1983,Victoria,-38.1866,145.0778
Sandpiper,2,2014,Victoria,-38.0348,141.0012
Sandpiper,5,1974,Victoria,-38.2068,145.3763
Sandpiper,2,2001,Victoria,-38.3914,142.2375
Sandpiper,1,2001,Victoria,-37.9832,144.6482
Sandpiper,11,1977,Victoria,-38.6568,146.7096
Sandpiper,2,2016,Victoria,-38.3093,143.5926
Sandpiper,1,1971,Victoria,-37.9985,145.0013
Sandpiper,2,1999,Victoria,-37.8592,144.8556
Sandpiper,5,1978,Victoria,-38.0735,144.443
Sandpiper,5,1987,Victoria,-38.0401,144.543
Sandpiper,2,1986,Victoria,-38.7568,143.693
Sandpiper,4,1972,Victoria,-38.2177,145.3511
Sandpiper,2,1981,Victoria,-38.2485,144.5846
Sandpiper,2,1984,Victoria,-36.6846,144.3102
Sandpiper,1,1975,Victoria,-38.3679,145.2041
Sandpiper,2,1988,Victoria,-36.7106,144.2622
Sandpiper,5,1987,Victoria,-37.8304,144.9076
Sandpiper,2,1994,Victoria,-38.1543,144.42
Sandpiper,11,2017,Victoria,-38.464,145.3026
Sandpiper,1,1993,Victoria,-38.0482,147.452
Sandpiper,2,2019,Victoria,-37.8981,144.7799
Sandpiper,2,2017,Victoria,-37.7877,148.7717
Sandpiper,2,1988,Victoria,-38.0565,145.1701
Sandpiper,2,1977,New South Wales,-36.0818,144.7512
Sandpiper,11,1974,Victoria,-38.3984,145.2846
Sandpiper,2,2011,Victoria,-37.9812,144.6636
Sandpiper,2,2013,Victoria,-38.264,144.4945
Sandpiper,1,2007,Victoria,-37.9036,144.6583
Sandpiper,8,2018,Victoria,-37.8981,144.7799
Sandpiper,11,1979,Victoria,-38.2485,144.5846
Sandpiper,11,1999,Victoria,-38.3532,141.6017
Sandpiper,2,1993,Victoria,-38.0428,147.452
Sandpiper,5,1999,Victoria,-35.5144,143.7519
Sandpiper,2,1998,Victoria,-38.1115,145.4904
Sandpiper,11,1991,Victoria,-38.3878,142.2409
Sandpiper,1,1992,Victoria,-38.3238,142.0522
Sandpiper,2,1979,Victoria,-38.5151,145.3513
Sandpiper,11,2018,Victoria,-37.8981,144.7799
Sandpiper,8,2014,Victoria,-38.1667,141.2333
Sandpiper,8,1981,Victoria,-38.2484,145.2513
Sandpiper,11,2000,Victoria,-37.8257,144.8986
Sandpiper,2,1995,Victoria,-38.1543,144.42
Sandpiper,11,2018,Victoria,-37.8981,144.7799
Sandpiper,1,1971,Victoria,-38.4985,142.3347
Sandpiper,11,1973,Victoria,-38.5151,145.3513
Sandpiper,2,2018,Victoria,-37.859,144.8671
Sandpiper,2,2000,Victoria,-38.0645,145.1688
Sandpiper,8,2018,Victoria,-37.8981,144.7799
Sandpiper,8,2000,Victoria,-38.115,141.0031
Sandpiper,2,1980,Victoria,-37.7485,142.2513
Sandpiper,2,2008,Victoria,-38.2741,144.5877
Sandpiper,1,1951,Victoria,-38.4985,142.3347
Sandpiper,2,2017,Victoria,-37.5573,145.1372
Sandpiper,2,1993,Victoria,-37.7545,142.2177
Sandpiper,2,1992,Victoria,-38.0391,147.4633
Sandpiper,11,2017,Victoria,-37.8981,144.7799
Sandpiper,2,1987,Victoria,-38.0401,144.543
Sandpiper,2,1979,Victoria,-37.7485,142.2513
Sandpiper,2,1985,Victoria,-38.2656,144.4928
Sandpiper,5,2000,Victoria,-38.0537,141.011
Sandpiper,2,2018,Victoria,-37.5573,145.1372
Sandpiper,5,1978,Victoria,-38.0401,144.6096
Sandpiper,8,1988,Victoria,-37.7972,144.9153
Sandpiper,11,2017,Victoria,-38.464,145.3026
Sandpiper,11,1999,Victoria,-38.051,141.0076
Sandpiper,11,2018,Victoria,-38.605,146.8878
Sandpiper,2,2005,Victoria,-37.9835,144.6462
Sandpiper,11,1999,Victoria,-38.6328,145.7541
Sandpiper,2,2017,Victoria,-37.5573,145.1372
Sandpiper,11,1986,Victoria,-38.4068,142.243
Sandpiper,11,2006,Victoria,-38.0666,145.1666
Sandpiper,2,1975,Victoria,-38.3651,145.4846
Sandpiper,2,1997,Victoria,-38.4848,145.3072
Sandpiper,2,1980,Victoria,-38.2485,144.5846
Sandpiper,8,1973,Victoria,-38.4985,142.3347
Sandpiper,2,1991,Victoria,-38.2068,145.3763
Sandpiper,5,1988,Victoria,-37.8137,144.9319
Sandpiper,11,2017,Victoria,-38.393,142.2462
Sandpiper,2,2007,Victoria,-38.0666,145.1666
Sandpiper,11,2017,Victoria,-37.8027,148.7294
Sandpiper,2,1992,Victoria,-38.0392,147.4519
Sandpiper,2,1991,Victoria,-35.9725,141.8914
Sandpiper,2,1987,Victoria,-37.8734,147.6929
Sandpiper,11,2007,Victoria,-37.9849,144.6615
Sandpiper,8,1979,Victoria,-38.2485,144.418
Sandpiper,8,2018,Victoria,-37.8977,144.7588
Sandpiper,2,2018,Victoria,-38.4957,145.4357
Sandpiper,2,1986,Victoria,-38.7735,143.6763
Sandpiper,8,1981,Victoria,-38.2234,145.3096
Sandpiper,8,2017,Victoria,-38.464,145.3026
Sandpiper,2,2012,Victoria,-37.8585,144.8676
Sandpiper,2,1992,Victoria,-38.1543,144.42
Sandpiper,2,2005,Victoria,-37.8002,148.5352
Sandpiper,8,1977,Victoria,-38.5818,143.918
Sandpiper,11,2000,Victoria,-38.0645,145.1688
Sandpiper,11,2017,Victoria,-38.464,145.3026
Sandpiper,2,1974,Victoria,-38.5151,145.3513
Sandpiper,11,2018,Victoria,-38.3889,142.2423
Sandpiper,2,1980,Victoria,-38.5151,145.3513
Sandpiper,11,1981,Victoria,-38.2485,144.5846
Sandpiper,2,1977,Victoria,-37.9151,144.7513
Sandpiper,2,1969,Victoria,-38.4985,142.3347
Sandpiper,11,2017,Victoria,-38.3093,143.5926
Sandpiper,11,2017,Victoria,-38.464,145.3026
Sandpiper,2,2019,Victoria,-38.3889,142.2423
Sandpiper,11,2017,Victoria,-38.464,145.3026
Sandpiper,11,2000,Victoria,-38.2117,145.3695
Sandpiper,2,1952,Victoria,-38.4151,144.8346
Sandpiper,8,2018,Victoria,-37.8981,144.7799
Sandpiper,2,1999,Victoria,-38.3868,142.4801
Sandpiper,2,1997,Victoria,-38.4649,145.3031
Sandpiper,5,2019,Victoria,-38.3889,142.2423
Sandpiper,8,2014,Victoria,-38.1667,141.2333
Sandpiper,2,2019,Victoria,-38.3889,142.2423
Sandpiper,2,1989,Victoria,-38.3818,145.2013
Sandpiper,11,1999,Victoria,-38.0501,141.0076
Sandpiper,2,2019,Victoria,-38.3788,142.2394
Sandpiper,2,2019,Victoria,-37.5573,145.1372
Sandpiper,11,1978,Victoria,-37.5734,149.9095
Sandpiper,2,2013,Victoria,-38.2676,144.5062
Sandpiper,5,2019,Victoria,-38.3889,142.2423
Sandpiper,2,2007,Victoria,-38.3257,145.1896
Sandpiper,8,2018,Victoria,-37.8981,144.7799
Sandpiper,2,1977,Victoria,-38.2485,144.418
Sandpiper,2,1977,Victoria,-38.2485,144.5846
Sandpiper,2,1999,Victoria,-37.9148,144.7937
Sandpiper,2,2019,Victoria,-37.5573,145.1372
Sandpiper,11,2018,Victoria,-37.789,148.7711
Sandpiper,8,2018,Victoria,-37.8981,144.7799
Sandpiper,2,1977,Victoria,-37.9151,144.7513
Sandpiper,2,2009,Victoria,-37.9867,144.663
Sandpiper,8,1981,Victoria,-38.2485,144.418
Sandpiper,2,2019,Victoria,-37.5573,145.1372
Sandpiper,2,1978,Victoria,-38.0818,141.0847
Sandpiper,2,2017,Victoria,-37.5573,145.1372
Sandpiper,11,2004,Victoria,-38.6568,145.8089
Sandpiper,11,2017,Victoria,-38.393,142.2462
Sandpiper,2,2018,Victoria,-37.5573,145.1372
Sandpiper,2,2007,Victoria,-37.2041,145.0463
Sandpiper,11,1996,Victoria,-37.8565,144.858
Sandpiper,2,1975,Victoria,-38.4151,145.4346
Sandpiper,2,1980,Victoria,-38.4151,145.2513
Sandpiper,11,2018,Victoria,-38.3889,142.2423
Sandpiper,8,2001,Victoria,-38.0645,145.1688
Sandpiper,2,1998,Victoria,-37.993,144.5989
Sandpiper,8,2000,Victoria,-38.2461,145.0283
Sandpiper,2,2001,Victoria,-38.0645,145.1688
Sandpiper,11,2017,Victoria,-38.4577,145.2965
Sandpiper,5,1978,Victoria,-38.3068,145.4096
Sandpiper,5,2007,Victoria,-37.7371,147.5012
Sandpiper,8,2018,Victoria,-37.8981,144.7799
Sandpiper,11,2005,Victoria,-37.9805,144.6721
Sandpiper,11,1974,Victoria,-38.3088,145.2216
Sandpiper,11,2018,Victoria,-37.8981,144.7799
Sandpiper,8,2018,Victoria,-37.8977,144.7588
Sandpiper,2,1978,New South Wales,-34.0818,142.0846
Sandpiper,8,2018,Victoria,-37.8981,144.7799
Sandpiper,2,1983,Victoria,-34.1735,142.0596
Sandpiper,2,1979,Victoria,-38.0818,144.418
Sandpiper,8,1963,Victoria,-37.9985,145.0013
Sandpiper,2,1986,Victoria,-38.2151,145.3179
Sandpiper,2,1999,Victoria,-34.7648,142.335
Sandpiper,2,1987,Victoria,-38.2151,145.3179
Sandpiper,2,1993,Victoria,-38.0428,147.452
Sandpiper,2,2019,Victoria,-37.5573,145.1372
Sandpiper,11,2017,Victoria,-38.2648,144.5075
Sandpiper,2,2019,Victoria,-37.5573,145.1372
Sandpiper,5,2019,Victoria,-38.3889,142.2423
Sandpiper,2,2016,Victoria,-38.7644,143.6667
Sandpiper,11,2018,Victoria,-38.3889,142.2423
Sandpiper,8,2000,Victoria,-38.3505,141.6016
Sandpiper,2,2018,Victoria,-38.3889,142.2423
Sandpiper,3,2008,Queensland,-22.5563,150.5084
Sandpiper,9,1985,Queensland,-26.398406,153.05939
Sandpiper,,,Queensland,-24.798414,152.434386
Sandpiper,9,1990,Queensland,-27.566389,152.202222
Sandpiper,9,1991,Queensland,-27.566389,152.202222
Sandpiper,,,Queensland,-14.831807,145.167773
Sandpiper,12,1988,Queensland,-23.131757,150.742743
Sandpiper,12,1991,Queensland,-27.566389,152.202222
Sandpiper,,,Queensland,-21.2119,149.1764
Sandpiper,,,Queensland,-26.998404,153.138561
Sandpiper,12,1978,Queensland,-13.965986,143.616782
Sandpiper,12,1989,Queensland,-26.390072,153.105222
Sandpiper,9,1997,Queensland,-19.181667,146.683333
Sandpiper,,,Queensland,-23.298415,151.70106
Sandpiper,12,1978,Queensland,-13.965986,143.616782
Sandpiper,,,Queensland,-19.206786,146.746938
Sandpiper,,,Queensland,-25.10675,151.988561
Sandpiper,9,1985,Queensland,-26.398406,153.05939
Sandpiper,12,1997,Queensland,-19.181667,146.683333
Sandpiper,12,1978,Queensland,-13.965986,143.616782
Sandpiper,9,1990,Queensland,-27.556743,152.126082
Sandpiper,9,1991,Queensland,-27.098404,153.167728
Sandpiper,12,2008,Queensland,-10.982778,142.100278
Sandpiper,,,Queensland,-23.498414,151.767727
Sandpiper,12,1995,Queensland,-22.33391,150.65985
Sandpiper,9,1991,Queensland,-26.998404,153.138561
Sandpiper,,,Queensland,-23.515078,152.084388
Sandpiper,9,1990,Queensland,-19.981788,146.338614
Sandpiper,9,1977,Queensland,-23.665088,151.05107
Sandpiper,12,1992,Queensland,-27.566389,152.202222
Sandpiper,12,2008,Queensland,-10.982778,142.100278
Sandpiper,12,1991,Queensland,-27.4975,152.911389
Sandpiper,9,1968,Queensland,-23.50809,152.091
Sandpiper,9,2004,Queensland,-19.1427,146.7945
Sandpiper,6,2007,Queensland,-19.309722,147.404167
Sandpiper,,,Queensland,-23.448412,151.917724
Sandpiper,,,Queensland,-19.279008,146.833048
Sandpiper,12,2008,Queensland,-11.1675,143.015
Sandpiper,12,1991,Queensland,-27.4975,152.911389
Sandpiper,12,1983,Queensland,-27.373403,153.159397
Sandpiper,,,Queensland,-23.898409,152.401053
Sandpiper,9,1984,Queensland,-25.898499,139.355412
Sandpiper,9,1990,Queensland,-27.656738,152.821905
Sandpiper,9,2002,Queensland,-9.381944,142.641389
Sandpiper,9,1975,Queensland,-10.606841,141.909455
Sandpiper,12,1990,Queensland,-19.998444,148.226088
Sandpiper,,,Queensland,-11.4985,142.501121
Sandpiper,12,1995,Queensland,-22.51,150.7025
Sandpiper,3,1973,Queensland,-27.402569,153.163564
Sandpiper,3,1989,Queensland,-19.456782,147.480262
Sandpiper,9,1990,Queensland,-27.656738,152.821905
Sandpiper,,,Queensland,-27.365084,151.101097
Sandpiper,12,1988,Queensland,-23.131757,150.742743
Sandpiper,,,Queensland,-17.265,145.584444
Sandpiper,12,2005,Queensland,-11.10754,143.01757
Sandpiper,,,Queensland,-23.181744,151.901057
Sandpiper,3,1989,Queensland,-17.94846,146.159437
Sandpiper,,,Queensland,-27.273405,152.984399
Sandpiper,,,Queensland,-27.273405,152.984399
Sandpiper,,,Queensland,-24.798414,152.434386
Sandpiper,3,1994,Queensland,-27.606734,153.359395
Sandpiper,12,1982,Queensland,-27.394235,153.438559
Sandpiper,3,1989,Queensland,-17.869294,146.105271
Sandpiper,,,Queensland,-26.390072,153.105222
Sandpiper,,,Queensland,-16.910833,145.767778
Sandpiper,9,1986,Queensland,-27.556744,152.09275
Sandpiper,9,1986,Queensland,-27.440075,152.438576
Sandpiper,12,1997,Queensland,-23.809528,151.160777
Sandpiper,,,Queensland,-23.248413,151.784392
Sandpiper,9,1990,Queensland,-17.948468,146.159415
Sandpiper,,,Queensland,-12.998492,143.501114
Sandpiper,9,1991,Queensland,-27.556744,152.09275
Sandpiper,3,1998,Queensland,-24.707307,152.267021
Sandpiper,,,Queensland,-12.9985,141.601127
Sandpiper,3,1999,Queensland,-18.516667,146.316667
Sandpiper,12,1978,Queensland,-14.068319,143.685615
Sandpiper,,,Queensland,-12.998492,143.851106
Sandpiper,3,1995,Queensland,-25.194245,152.605219
Sandpiper,3,1989,Queensland,-19.456788,147.484408
Sandpiper,,,Queensland,-19.158737,146.857469
Sandpiper,,,Queensland,-9.998507,142.501117
Sandpiper,12,1983,Queensland,-27.37757,153.159397
Sandpiper,6,1992,Queensland,-27.223405,152.992732
Sandpiper,3,1984,Queensland,-27.37757,153.159397
Sandpiper,3,1991,Queensland,-19.21512,146.703327
Sandpiper,6,1992,Queensland,-27.790067,153.342731
Sandpiper,9,1995,Queensland,-25.40236,153.174038
Sandpiper,12,1932,Queensland,-19.273333,146.834444
Sandpiper,,,Queensland,-17.948333,146.159444
Sandpiper,1,1983,Queensland,-27.358695,151.100263
Sandpiper,,,Queensland,-16.899722,145.748333
Sandpiper,3,1988,Queensland,-27.34007,153.092731
Sandpiper,3,1988,Queensland,-27.34007,153.109397
Sandpiper,3,1984,Queensland,-27.373403,153.159397
Sandpiper,12,1978,Queensland,-14.068319,143.685615
Sandpiper,12,1927,Queensland,-23.50809,152.091
Sandpiper,,,Queensland,-23.931754,151.351065
Sandpiper,10,1991,Queensland,-27.4975,152.911389
Sandpiper,10,1984,Queensland,-27.077571,153.142728
Sandpiper,9,1957,Queensland,-10.573333,142.221944
Sandpiper,9,1998,Queensland,-18.516667,146.316667
Sandpiper,12,1995,Queensland,-22.498333,150.542778
Sandpiper,12,2013,Queensland,-22.5058,150.395
Sandpiper,6,1998,Queensland,-19.218056,146.921944
Sandpiper,12,1990,Queensland,-11.76823,143.09148
Sandpiper,4,1997,Queensland,-27.457284,153.186333
Sandpiper,1,1986,Queensland,-27.073405,152.976064
